,AAPL,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,AMZN,APH,APP,ARM,AVGO,AXP,AZO,BA,BABA,BAC,BLK,BN,BX,C,CB,CDNS,CME,COF,COST,CPNG,CPRT,CRM,CRWD,CSCO,CVNA,CVS,DELL,DG,EBAY,FTNT,GD,GE,GOOG,GS,HD,HON,HOOD,HWM,IBKR,IBM,ICE,INTC,INTU,JD,JPM,KKR,KLAC,KR,LMT,LOW,LRCX,MA,MELI,META,MMC,MRVL,MS,MSFT,MU,NET,NFLX,NOC,NOW,NTES,NU,NVDA,ORCL,ORLY,PANW,PDD,PGR,PLD,PLTR,QCOM,RBLX,ROST,RTX,SCHW,SE,SNOW,SNPS,TGT,TJX,TPR,TSCO,TXN,ULTA,V,WDAY,WELL,WFC,WMT
C,0.010148533,0.010055075,0.009953592,0.009633103,0.010352506,0.010330993,0.009858654,0.010118115,0.010112121,0.010146904,0.009720326,0.010084586,0.010212957,0.010491528,0.01001061,0.009938783,0.0100969365,0.0103684245,0.009834633,0.010172877,0.010163342,0.0,0.009750285,0.01012231,0.009337626,0.010396993,0.010110477,0.01071889,0.010286221,0.010082153,0.009858037,0.009724342,0.010164468,0.010537196,0.009822679,0.0096127475,0.009705704,0.010323701,0.010469014,0.010508609,0.009748942,0.010164747,0.010240157,0.010483367,0.010580903,0.010263975,0.009754554,0.010076826,0.010214122,0.009904211,0.010384276,0.010068937,0.010069332,0.010136738,0.010116713,0.0101748025,0.010040525,0.009725986,0.010640083,0.01020386,0.010015991,0.010148517,0.010299145,0.0099109495,0.01003808,0.01043802,0.010050331,0.010086914,0.010014404,0.009827415,0.009793053,0.010351889,0.010316635,0.009783007,0.009746965,0.010144634,0.010094866,0.009842267,0.010185493,0.01039704,0.010137823,0.009938823,0.010679289,0.010234248,0.010368005,0.009815654,0.009929332,0.010812645,0.009890069,0.010425773,0.010117494,0.010185741,0.009573649,0.010011971,0.009814413,0.009919179,0.009907463,0.009977646,0.01015687,0.01028919
CB,0.01015199,0.010113961,0.009932943,0.009687543,0.010344948,0.010412954,0.009872732,0.010170554,0.010167383,0.010022646,0.009628809,0.010040429,0.01015059,0.01062283,0.009921945,0.009967713,0.010051291,0.010480571,0.009793045,0.010289862,0.010051805,0.010074549,0.0,0.010097856,0.009268448,0.010379263,0.010044392,0.010617308,0.010358329,0.010099024,0.009793558,0.009627997,0.01029004,0.010659587,0.009843028,0.009469252,0.009662663,0.0102865435,0.010621176,0.010404912,0.009649281,0.010099978,0.010265233,0.010564085,0.010501872,0.010231898,0.00991093,0.01008925,0.010260255,0.009797629,0.0105118435,0.010084155,0.010106022,0.01010405,0.010066706,0.01011167,0.010056516,0.00969451,0.010587543,0.010216097,0.0099314945,0.0100626135,0.0102476785,0.009953171,0.010054699,0.010486447,0.01010928,0.010107063,0.01000729,0.009799502,0.009843528,0.010277885,0.010326116,0.009799687,0.0098913815,0.010006397,0.010121094,0.010011653,0.010097016,0.010347773,0.010015882,0.009882227,0.010674274,0.010375649,0.010238672,0.009703517,0.010032995,0.010930945,0.009840792,0.010358962,0.010097653,0.010140782,0.009654364,0.009998215,0.009916365,0.009968234,0.0098764505,0.009958753,0.010247288,0.010222248
CDNS,0.0101877805,0.010102933,0.009900126,0.009671879,0.0103793815,0.010318981,0.00986668,0.010077131,0.010036001,0.010150644,0.009711103,0.010050118,0.010159281,0.010603844,0.009819947,0.0100431135,0.010066935,0.010383551,0.009900523,0.010230813,0.010081959,0.0102259815,0.0098871775,0.0,0.0094086025,0.0103298845,0.010011671,0.010610635,0.010292011,0.01018391,0.010023417,0.009689593,0.010157355,0.010543891,0.009852266,0.009583242,0.0096172765,0.010240368,0.010503942,0.010437876,0.009755376,0.010190898,0.010240725,0.01051184,0.010525897,0.010260874,0.009884353,0.010104732,0.010213843,0.009748722,0.010366394,0.010064603,0.010014234,0.010183689,0.010092421,0.010033003,0.010010979,0.009706393,0.010696595,0.010244337,0.0099750245,0.010093565,0.010244907,0.010006477,0.010035041,0.010484375,0.010078509,0.010021118,0.009997776,0.009910298,0.0098308055,0.010314924,0.010247824,0.009823434,0.009776374,0.009979932,0.010063541,0.009958537,0.01022773,0.010336392,0.010051301,0.010006418,0.010609429,0.010300377,0.010239233,0.009822997,0.010021156,0.010891098,0.0098455325,0.010419063,0.010170388,0.010120855,0.009599796,0.009992452,0.00991859,0.009976762,0.009899699,0.009992661,0.010162783,0.010361093
CME,0.010181108,0.010072587,0.009910386,0.009733946,0.010348553,0.010340637,0.009856394,0.010136037,0.010076183,0.010001757,0.009615865,0.009972032,0.0101834955,0.010560048,0.009989438,0.009903747,0.010047492,0.010374502,0.009792742,0.010143374,0.0100342,0.010189178,0.009805508,0.010157207,0.0,0.01034811,0.010035466,0.010568384,0.010409372,0.010121877,0.009869817,0.009648136,0.010233829,0.010573392,0.009851445,0.009563464,0.009619723,0.010328106,0.010503214,0.010380744,0.009711287,0.010195781,0.010301153,0.010459837,0.010515145,0.010264679,0.009800076,0.010064552,0.010285054,0.009835135,0.010369612,0.010038078,0.010065413,0.010081496,0.010146502,0.010128662,0.009955116,0.009758966,0.010633577,0.010165864,0.010130911,0.010140428,0.010344397,0.010084982,0.010063633,0.01045801,0.0101082325,0.01004515,0.010048954,0.009792342,0.00984716,0.010253823,0.010292815,0.009681915,0.009770731,0.010085061,0.010113472,0.0099899145,0.010189699,0.010423839,0.00997219,0.009925351,0.01061754,0.010298987,0.010267787,0.009683946,0.009949172,0.0108465,0.009894018,0.01048614,0.010152916,0.010079125,0.009621543,0.0099874735,0.009893386,0.009985715,0.009852281,0.009961832,0.010179968,0.01022128
COF,0.01013445,0.010097803,0.009952872,0.009788715,0.010419497,0.010289234,0.009906252,0.010088654,0.010153963,0.010077288,0.009642844,0.010042528,0.010212729,0.010613288,0.009965085,0.009902072,0.0100780325,0.010403626,0.009813325,0.010274811,0.010042804,0.010172026,0.0097431205,0.010190529,0.009352966,0.0,0.010067502,0.010712398,0.010334211,0.010115186,0.009923416,0.009678561,0.010155596,0.010624767,0.009763763,0.009579547,0.0096078,0.010277955,0.010515679,0.0104188295,0.009669284,0.010125994,0.010304064,0.010563351,0.010507054,0.010256273,0.009847622,0.009990061,0.010289819,0.009840515,0.010423165,0.010112819,0.010099102,0.010147207,0.010065134,0.010187875,0.010065079,0.009671648,0.010688605,0.010172506,0.009951298,0.010115971,0.010270528,0.009901853,0.010065204,0.010513716,0.010107522,0.010101004,0.010015915,0.009836858,0.009813725,0.010298284,0.010265095,0.009798701,0.0098551,0.009929748,0.010178793,0.009956984,0.010191749,0.01041422,0.010101432,0.009917629,0.010720077,0.010359985,0.010236279,0.009762919,0.009958333,0.010880446,0.009927427,0.010375078,0.010158034,0.010094868,0.009606774,0.010011235,0.009906378,0.009988149,0.009922651,0.0099611785,0.010151215,0.010216701
COST,0.010192099,0.0100846095,0.009957419,0.009727613,0.010355028,0.010318854,0.009907061,0.010053019,0.010087486,0.0099566765,0.009643185,0.009998351,0.010268779,0.010556249,0.009957238,0.010007178,0.010115856,0.010351136,0.009823529,0.010298306,0.009978516,0.010139908,0.009874216,0.01015658,0.009342278,0.010334171,0.0,0.010571219,0.010398492,0.01018913,0.009871372,0.009629858,0.010171462,0.010552127,0.009781248,0.009553299,0.009601318,0.010303498,0.01047856,0.010408318,0.009663035,0.0101351235,0.010250978,0.010537303,0.010535454,0.010245886,0.009881206,0.010016806,0.010323812,0.009832186,0.01040375,0.010130503,0.01006949,0.010090144,0.01016101,0.010187618,0.010054477,0.009691403,0.010635548,0.010133023,0.0100920675,0.010132757,0.010313229,0.010046141,0.010067199,0.010457628,0.01012646,0.010119086,0.010021774,0.00983426,0.009812029,0.010236365,0.010252114,0.009743822,0.009838181,0.0100676855,0.01015049,0.009924784,0.010185602,0.010406117,0.010007311,0.009846446,0.010682466,0.010346587,0.010234158,0.009707919,0.01004984,0.010851155,0.009966509,0.010450692,0.0102150375,0.010068583,0.009674509,0.009978675,0.009873197,0.009964098,0.009901785,0.009970549,0.01016216,0.010246434
CPNG,0.010177054,0.0099691795,0.009932963,0.009726305,0.010361851,0.010262115,0.009822021,0.010124908,0.010056448,0.010146958,0.009653492,0.010077056,0.010227795,0.0105610415,0.009938132,0.009922106,0.010089918,0.01048407,0.009763847,0.010238808,0.010108674,0.010274829,0.009870604,0.0102151735,0.009387489,0.01042834,0.01010712,0.0,0.01029056,0.010089721,0.009902176,0.009669261,0.0101052765,0.0105787795,0.00990371,0.009645684,0.009577777,0.010298048,0.010482215,0.010470512,0.009758034,0.010193288,0.010383957,0.010481452,0.010518289,0.010243622,0.009802695,0.010047261,0.010325986,0.009830779,0.0104331,0.010129832,0.010031367,0.010110062,0.010130138,0.010143139,0.009962571,0.009687377,0.010759628,0.010190419,0.010051066,0.010127465,0.010323076,0.009928164,0.010174706,0.010427502,0.010069907,0.010061292,0.010001089,0.009809632,0.009842236,0.010308082,0.010325516,0.009732931,0.009852529,0.010094417,0.010088069,0.009911017,0.01021339,0.010422611,0.010079789,0.009906784,0.010589529,0.010326834,0.010373473,0.009714525,0.009929058,0.01083397,0.009933079,0.010523296,0.0101674255,0.01009715,0.009579959,0.010003319,0.009852988,0.009918992,0.009873865,0.009979831,0.010185101,0.010261366
CPRT,0.010196925,0.010038285,0.009961,0.009730616,0.010443081,0.010323072,0.009953474,0.010071369,0.010098021,0.010101181,0.009732998,0.010072577,0.010216741,0.01057577,0.009879607,0.00999494,0.0100420285,0.010336151,0.009889023,0.010151574,0.010150343,0.010185368,0.009844308,0.010129605,0.009364583,0.010354868,0.010044114,0.010705393,0.0,0.010115498,0.009906193,0.009739075,0.010214576,0.010533896,0.009910004,0.00950191,0.009712762,0.01028404,0.010536599,0.010399808,0.009680382,0.0102410605,0.0102412095,0.010526492,0.010547319,0.010312358,0.00984532,0.010077056,0.010210521,0.0098164305,0.010322425,0.01009334,0.010017498,0.010160948,0.010057859,0.010102127,0.010056283,0.009727561,0.01063824,0.0101882825,0.009938685,0.010136071,0.01025589,0.009892584,0.010002884,0.010368724,0.010065282,0.0100408,0.010009358,0.009878356,0.009765148,0.0103239035,0.0102865435,0.009825273,0.009800344,0.009946643,0.010125485,0.009889695,0.010170792,0.010382521,0.010162374,0.009951627,0.010639528,0.010314189,0.010323093,0.009792563,0.009972918,0.01093106,0.00985781,0.0103406105,0.010132089,0.010233016,0.009611225,0.0100494465,0.009901269,0.009919336,0.009964273,0.01002677,0.010104414,0.010363266
CRM,0.010104638,0.010093348,0.00988275,0.00974715,0.010355501,0.010355835,0.009883824,0.010143917,0.010087497,0.01008797,0.009653931,0.010049386,0.01017021,0.0105503965,0.00990815,0.00997966,0.0100699365,0.010455799,0.009827015,0.010272842,0.0100902375,0.010212798,0.009826012,0.010112295,0.009304547,0.01036437,0.010125388,0.010620119,0.010308333,0.0,0.009887009,0.009632488,0.010229517,0.010599193,0.0098152105,0.009574486,0.009630544,0.010285109,0.01051056,0.010461807,0.009744529,0.010153012,0.010321964,0.010544689,0.010446983,0.010273243,0.009862319,0.010110671,0.010253101,0.009795855,0.010474631,0.010040053,0.010077953,0.010083226,0.010130022,0.010084368,0.010005468,0.009677011,0.01059176,0.01021118,0.009986276,0.010133747,0.010141259,0.00995842,0.010017153,0.010453889,0.010125213,0.010074275,0.010070011,0.009833513,0.009770212,0.010266166,0.010312606,0.009768284,0.009825869,0.010066264,0.010134724,0.00999338,0.0100991735,0.010337178,0.010084104,0.009954685,0.010649491,0.010317115,0.0102977855,0.0097860955,0.010036678,0.010881925,0.009973793,0.0103854565,0.010164903,0.010137316,0.009625074,0.010005131,0.009884829,0.009965974,0.009892737,0.009932109,0.010213402,0.010292002
CRWD,0.010124418,0.010051679,0.009955235,0.009705538,0.01025617,0.010330452,0.009782026,0.010168652,0.010035379,0.010122819,0.009677326,0.010081351,0.010210774,0.010494962,0.009998594,0.009968234,0.010155988,0.0104818875,0.009804664,0.010287409,0.01001119,0.010264075,0.009835805,0.010052427,0.009351423,0.010403568,0.010100329,0.010588589,0.010331417,0.010064202,0.0,0.009621848,0.010207158,0.010536207,0.009871539,0.0097199585,0.009608042,0.010260558,0.0103656985,0.010421886,0.009780338,0.010123713,0.010226913,0.010457199,0.010561635,0.010224412,0.0098616015,0.010121737,0.010242529,0.009867784,0.01028736,0.010138643,0.01003413,0.010114721,0.010085745,0.010132128,0.010055674,0.0097263465,0.010624333,0.010130079,0.009982881,0.010178703,0.01027696,0.010010103,0.010065807,0.010476461,0.010052423,0.010027029,0.010058715,0.00986822,0.00979494,0.010153116,0.010349515,0.009757436,0.009815446,0.010027533,0.010093078,0.009983982,0.010135157,0.010336531,0.010084441,0.009879364,0.010643228,0.0102613205,0.010305586,0.009808452,0.010023224,0.010810138,0.00992242,0.010430449,0.010164169,0.010084524,0.009700627,0.010046713,0.009868507,0.010036638,0.009904315,0.010041861,0.0101872245,0.010246218
CSCO,0.010204079,0.010057429,0.00995095,0.009771282,0.010370773,0.010353164,0.009815665,0.010122702,0.010056801,0.010072005,0.009633043,0.0100757005,0.010189322,0.010568583,0.009966422,0.009976779,0.010085605,0.0104482705,0.00979427,0.0101951705,0.01003146,0.010172343,0.009872976,0.010141751,0.009362361,0.010396654,0.010024313,0.010515587,0.010388158,0.010094341,0.009810698,0.0,0.010168392,0.010548973,0.009923643,0.0095159365,0.009637222,0.010253721,0.010554219,0.010355298,0.009718804,0.010152654,0.010280924,0.010472925,0.010519614,0.010239642,0.009861666,0.010077759,0.0102356365,0.009851031,0.010426368,0.010052456,0.010074159,0.0101325745,0.010175663,0.010179324,0.010011521,0.009710698,0.010668621,0.010159557,0.01003057,0.010039689,0.010382066,0.010032842,0.010048372,0.010400791,0.010100547,0.010081259,0.010046872,0.0097909635,0.0098197535,0.010288467,0.010251697,0.009735712,0.00982302,0.010033945,0.010124197,0.009968694,0.010178254,0.010412711,0.010006453,0.009874143,0.010587346,0.010309128,0.010349397,0.009726811,0.010021782,0.010790679,0.009908175,0.010412998,0.010127016,0.0100623835,0.0096153105,0.009958969,0.009892485,0.0099741295,0.009868068,0.010011039,0.0101765115,0.010259068
CVNA,0.010063578,0.0100893965,0.00984106,0.00970827,0.010381136,0.010359075,0.009832254,0.010084173,0.010085379,0.01022129,0.00972641,0.009999698,0.010138252,0.010596274,0.009960524,0.00994539,0.010081516,0.010404949,0.009831442,0.010232224,0.010111722,0.01032863,0.009726319,0.010179627,0.009349165,0.010341606,0.010094801,0.0107104555,0.010236112,0.010031312,0.00995474,0.009611927,0.0,0.010621657,0.009762822,0.00951923,0.009695111,0.01032166,0.010480064,0.010496125,0.009729092,0.010136793,0.010260428,0.010539749,0.010514176,0.010349019,0.009830579,0.010078353,0.010275288,0.009774417,0.010368047,0.010078293,0.010065812,0.010085207,0.010061384,0.01007003,0.009997251,0.00967647,0.010667162,0.0102045145,0.010100949,0.010071591,0.010202327,0.00988286,0.009951068,0.010538108,0.010052343,0.010055107,0.010005433,0.009914639,0.009928422,0.010243259,0.010225644,0.00982233,0.009805291,0.010081403,0.010180223,0.009938133,0.010177091,0.010386722,0.0101321535,0.009912264,0.010667894,0.010291474,0.010333129,0.009765107,0.009921754,0.010939662,0.009999656,0.010426409,0.010205049,0.010109066,0.009564105,0.0100939255,0.009827821,0.0100242505,0.009874237,0.009936812,0.010216667,0.010278157
CVS,0.010139319,0.010074631,0.0098905945,0.009723566,0.01037355,0.010308482,0.009909152,0.010066887,0.010113437,0.010112562,0.009751027,0.010076573,0.010269803,0.01056752,0.009991605,0.009904396,0.0101669505,0.010376288,0.009883801,0.010231006,0.010111653,0.010252366,0.009737013,0.010146717,0.009326742,0.010397322,0.010014815,0.010738379,0.0102313245,0.010003484,0.009874464,0.009608584,0.01019393,0.0,0.009837543,0.009648087,0.009663651,0.010314146,0.010430113,0.010464575,0.009675325,0.010214789,0.010242287,0.010531361,0.010555417,0.010319707,0.009872633,0.010098683,0.010257944,0.009880563,0.0102642905,0.010185616,0.010067146,0.01014291,0.009965692,0.01017157,0.010049588,0.00974614,0.010657136,0.010238393,0.009934383,0.010187196,0.010231854,0.0098488955,0.010025231,0.010506578,0.010071216,0.010075524,0.010047684,0.009823232,0.009809819,0.010237148,0.01028756,0.009823614,0.009813424,0.009959933,0.010120789,0.009896215,0.01022093,0.010318246,0.010195577,0.009939227,0.010743922,0.010310958,0.010267877,0.009762931,0.009940754,0.010952624,0.009871839,0.0104305195,0.010081378,0.010172306,0.009620338,0.010051224,0.009878529,0.0100391265,0.00993334,0.010060679,0.010162459,0.010281669
DELL,0.010083076,0.010048214,0.009939529,0.009708948,0.010379557,0.010381439,0.009891225,0.010156449,0.010164866,0.010130169,0.009654359,0.01004397,0.010138844,0.01060325,0.009909209,0.009996622,0.010069617,0.010467315,0.009804076,0.010231555,0.0100814905,0.0102085555,0.009823632,0.010125325,0.0093075605,0.010392549,0.010094979,0.010659157,0.010296167,0.010046679,0.009936222,0.009667579,0.010183628,0.01064052,0.0,0.009430692,0.009697545,0.010332538,0.01044438,0.010472993,0.00965715,0.01010852,0.010257127,0.01058847,0.010485314,0.010174042,0.009866188,0.010023697,0.01023229,0.009773721,0.010496436,0.010055808,0.010068695,0.0102006495,0.010111861,0.010068355,0.010132486,0.00962302,0.010710402,0.010182582,0.009957993,0.010056141,0.010246291,0.009925636,0.009977618,0.010422008,0.010095959,0.010040632,0.009953543,0.009864024,0.009770821,0.010344072,0.010254839,0.009770597,0.009788158,0.009915175,0.010132619,0.009963295,0.010152413,0.010351869,0.010071102,0.009969813,0.010762355,0.010339433,0.010303722,0.00983207,0.010027597,0.010904275,0.009929265,0.01027944,0.010188813,0.010067293,0.009584174,0.009974993,0.009957066,0.009998019,0.009874159,0.009971931,0.010141724,0.01037777
DG,0.010199218,0.010073417,0.0099252695,0.009682968,0.010290464,0.010389477,0.009751106,0.0101362355,0.0100100655,0.010060113,0.009693034,0.010051878,0.010100915,0.010555213,0.009872902,0.009987837,0.010069456,0.010362507,0.009704657,0.010176954,0.010099323,0.010204411,0.009869076,0.010153078,0.009368535,0.010404513,0.010130271,0.010566531,0.010348877,0.0101563325,0.009877826,0.009697002,0.01020309,0.01061627,0.009822825,0.0,0.009605535,0.010235378,0.0105568385,0.0104419645,0.009780821,0.010085588,0.010283287,0.010502502,0.010534645,0.0102030635,0.009814996,0.010103948,0.01027464,0.009760943,0.010528043,0.01006724,0.009999427,0.010109422,0.010209669,0.010064827,0.0099838255,0.009600852,0.010707113,0.010192823,0.010172397,0.010032237,0.010275378,0.010022606,0.010086268,0.010461003,0.010134261,0.010051519,0.009998898,0.009903818,0.009821083,0.010322508,0.010329335,0.009734196,0.009822891,0.010098431,0.010179338,0.009990847,0.010129393,0.010394109,0.009991425,0.009893792,0.010605997,0.01035975,0.010263315,0.009788168,0.009987623,0.010835322,0.009977711,0.010326123,0.010161485,0.010079552,0.009628119,0.009974361,0.00982958,0.009919314,0.009823742,0.009886792,0.010172569,0.010275708
EBAY,0.01020489,0.010146823,0.0099573815,0.009709664,0.010391915,0.010309323,0.009872602,0.010111446,0.010162256,0.010050196,0.0096263345,0.010008221,0.010161812,0.010554422,0.009969774,0.010001906,0.010051647,0.01043107,0.009860372,0.010254466,0.010072942,0.010142115,0.009837618,0.010156927,0.009350407,0.010365731,0.010004251,0.0105827525,0.010328843,0.010097665,0.0098736845,0.009663188,0.010168614,0.010545282,0.009840877,0.009505218,0.0,0.010286909,0.0105475,0.010334056,0.009667127,0.010029887,0.010327488,0.010544828,0.010431668,0.010188806,0.009852065,0.010036904,0.010280707,0.0098050665,0.0104378285,0.010137421,0.010076716,0.010124407,0.010117142,0.01011512,0.010080658,0.009702046,0.010695875,0.010155377,0.01003547,0.010050683,0.010303584,0.00998115,0.010073001,0.010444512,0.010090828,0.010072824,0.009989786,0.009856957,0.009818122,0.010280939,0.010213629,0.009755756,0.009829798,0.010009196,0.010173476,0.009957376,0.010181303,0.010424322,0.010009814,0.009884294,0.010652684,0.010356805,0.010239508,0.00971091,0.0099929115,0.0108246645,0.010009183,0.010350135,0.010146528,0.010076239,0.009673087,0.009994933,0.009921716,0.009974675,0.009907223,0.009928086,0.010186041,0.010269613
FTNT,0.010172764,0.010038583,0.009937257,0.009684078,0.010324469,0.010346164,0.009833612,0.010020183,0.010057908,0.010088409,0.009729376,0.010016188,0.010234654,0.0105152065,0.009959972,0.009999825,0.010200272,0.010378017,0.009870579,0.01030786,0.010058901,0.010206754,0.009849276,0.010107513,0.009415807,0.010322729,0.010085483,0.010638489,0.01027492,0.010118031,0.009889966,0.009705229,0.010192678,0.010556835,0.009889795,0.009578319,0.009689086,0.0,0.010490478,0.0104327975,0.009744565,0.010201302,0.010255806,0.010486779,0.010504938,0.010206974,0.00987118,0.010061252,0.010275302,0.0098466445,0.010384211,0.010162468,0.010097592,0.010074378,0.01015364,0.010107951,0.010157863,0.009671018,0.010595847,0.010207694,0.009914186,0.010110395,0.010259333,0.0099834,0.01006916,0.010391873,0.010050555,0.010102303,0.010043947,0.009853561,0.009824048,0.01025668,0.010336128,0.009799652,0.0098418435,0.010033238,0.010054376,0.009866699,0.010124344,0.010291257,0.010122265,0.009897731,0.010618678,0.010378197,0.010317317,0.009810336,0.01007491,0.010843585,0.009823941,0.010445222,0.010160154,0.0101213185,0.009592218,0.0100449445,0.009909032,0.009940722,0.009934731,0.01004502,0.010165877,0.010260933
GD,0.0101155015,0.010058467,0.009920518,0.009691406,0.01040552,0.010329682,0.0099946195,0.010092004,0.010184377,0.010016477,0.00962031,0.010012005,0.010200175,0.010567984,0.009906245,0.009980792,0.01010369,0.010446,0.009782252,0.010306337,0.010036449,0.0101577975,0.009832191,0.010119882,0.009251443,0.01042775,0.010012445,0.010599017,0.010354092,0.010154661,0.009928386,0.009636086,0.010203757,0.010606241,0.009812533,0.009565532,0.009623257,0.010401505,0.0,0.010534252,0.00971706,0.010168324,0.010300713,0.010546996,0.010518682,0.010193324,0.009805071,0.010062981,0.0102393525,0.009870322,0.010391079,0.010051718,0.010143607,0.0101386495,0.010072175,0.010161814,0.010127146,0.009728075,0.010630793,0.010203722,0.009906747,0.010105886,0.010246487,0.01007074,0.010008546,0.010339727,0.010144634,0.010115672,0.010079186,0.009814157,0.009775853,0.01033895,0.01027563,0.009832146,0.009789131,0.009958054,0.010093367,0.009903404,0.010140958,0.010367188,0.010087015,0.009913469,0.010687532,0.010347729,0.010296282,0.009819316,0.010104249,0.010911453,0.009811176,0.01041448,0.0101385545,0.010134901,0.009640123,0.010021217,0.009892959,0.009970315,0.009934032,0.010043668,0.010181072,0.010280767
GE,0.010138548,0.010024853,0.009965712,0.009687747,0.010281761,0.010292001,0.0098075485,0.010104139,0.01003087,0.010171066,0.009739208,0.01014479,0.010209491,0.010513872,0.00991581,0.009956695,0.010098447,0.010437389,0.009801529,0.01024258,0.010074397,0.01027835,0.009867942,0.010177964,0.009408299,0.010368965,0.010108031,0.010707014,0.010289527,0.010078326,0.009902298,0.009691033,0.0101284245,0.010603228,0.009860579,0.009669711,0.009643448,0.0102590015,0.010480517,0.0,0.0097886,0.010171499,0.010311408,0.010548167,0.01053377,0.010175857,0.0098293135,0.010069445,0.01023373,0.009846148,0.01044412,0.010090014,0.010038513,0.010119828,0.010192639,0.01010954,0.01003297,0.00966978,0.010682279,0.010277051,0.009995971,0.010087054,0.01025265,0.009997948,0.010095985,0.010410673,0.0100630885,0.010064897,0.010044045,0.00986499,0.0097901365,0.010345398,0.010296308,0.009758486,0.009793302,0.010100885,0.010125889,0.0098846,0.010167563,0.010330458,0.010094483,0.009931878,0.010648466,0.010264664,0.010319462,0.009844815,0.009982993,0.010823525,0.009957145,0.010411245,0.010139856,0.010127263,0.009619294,0.010025495,0.009834959,0.009880168,0.00992598,0.009916112,0.010177092,0.010278999
GOOG,0.010130489,0.010074542,0.009922952,0.009715166,0.010305781,0.0104054175,0.009772459,0.0100863,0.010061804,0.010053574,0.009655916,0.0099515105,0.010150903,0.010556858,0.009937086,0.009943434,0.0100740595,0.01039078,0.009794712,0.010265851,0.010083754,0.010244529,0.0097961705,0.010112912,0.009353053,0.010387827,0.010106107,0.010644751,0.0103732785,0.010119426,0.009875183,0.009645973,0.010210251,0.010654928,0.009878469,0.009513976,0.009594119,0.010292429,0.010543137,0.01041817,0.0,0.010118934,0.010272151,0.010503322,0.010544199,0.010279705,0.009855029,0.010107749,0.010229448,0.009791642,0.010449564,0.010093911,0.010030297,0.010119628,0.0101011135,0.010113587,0.01002784,0.009637825,0.010608971,0.0101054665,0.010029976,0.01014811,0.010239786,0.009966966,0.010021464,0.010511814,0.010090445,0.010075941,0.010046745,0.009885143,0.009837874,0.010179929,0.0103287315,0.009781699,0.00980918,0.010055344,0.010102429,0.010006539,0.010138447,0.010406904,0.0100237895,0.00987093,0.01063783,0.010335884,0.010300006,0.00982241,0.00999368,0.010890993,0.009936717,0.010410305,0.010215885,0.010096859,0.009622757,0.010036027,0.009827398,0.009950074,0.009856376,0.009954942,0.010222871,0.010242317
GS,0.010102698,0.010145627,0.00997082,0.009714409,0.010348395,0.010318613,0.009903385,0.010165995,0.0101263905,0.0101303635,0.009636145,0.009945331,0.010116826,0.010584548,0.010025102,0.010030151,0.0100231785,0.010379004,0.009821656,0.010253802,0.010027569,0.010222777,0.009785838,0.010173589,0.009247677,0.0103399735,0.010037501,0.010575759,0.010297673,0.010119797,0.010006113,0.009648722,0.010196542,0.010636781,0.009718629,0.009564278,0.009586227,0.010356323,0.010501447,0.010404618,0.009745878,0.0,0.010253323,0.010529877,0.010510089,0.010281936,0.009823298,0.010046848,0.010274565,0.009799966,0.010331603,0.010045081,0.010098564,0.010133847,0.010139687,0.01012752,0.010007996,0.009687524,0.010643548,0.010102094,0.010113691,0.010147367,0.010231791,0.009987549,0.009985121,0.010505831,0.010124726,0.010014736,0.009985063,0.009892945,0.009906025,0.010310625,0.010222526,0.009810665,0.00984395,0.010116175,0.010258253,0.009995137,0.010139049,0.010421925,0.010126317,0.009892613,0.0106283445,0.010304882,0.010295106,0.009676614,0.009974842,0.010811365,0.010064264,0.010380578,0.010252787,0.010101668,0.009641103,0.0100294845,0.009845245,0.010010185,0.009867894,0.009845687,0.010186215,0.010278134
HD,0.010174727,0.010066491,0.009896063,0.009764439,0.010391576,0.010332665,0.00986019,0.010179004,0.010111643,0.0100121135,0.0096422965,0.010060927,0.010158207,0.010595147,0.009871907,0.009962511,0.010161713,0.010445279,0.009799025,0.010217353,0.010071763,0.010161986,0.009829258,0.010058144,0.00932177,0.010477181,0.01003908,0.010657154,0.010322837,0.010094099,0.009830474,0.009657166,0.010241992,0.010613672,0.009841045,0.009575069,0.009612965,0.010288706,0.010552812,0.0104048615,0.009720931,0.010136898,0.0,0.010554507,0.010470693,0.010257128,0.009810977,0.010164314,0.010277858,0.009812229,0.010414211,0.010112757,0.010076278,0.010143095,0.010014278,0.010130092,0.010042995,0.00961408,0.010649967,0.0101977745,0.009929404,0.010086589,0.010275308,0.009959734,0.010009262,0.010492707,0.010126641,0.010125302,0.010072515,0.009838962,0.0097962925,0.0102424305,0.010315066,0.009795374,0.009862734,0.00997548,0.010098439,0.009987739,0.010149166,0.01044344,0.010046664,0.0099211335,0.010632875,0.010344874,0.010337071,0.009734466,0.010121681,0.010881658,0.009887874,0.0103526125,0.010097714,0.010138999,0.009686018,0.00999325,0.009882526,0.009980688,0.009888181,0.010013949,0.010197789,0.01032102
